401749,12.485,16.376,28.317,20.363,4.4,1,1,20240522140538.000,43.771618,-0.042058,96.771,4.45
401910,10.843,14.131,28.436,20.461,4.4,1,1,20240522140538.000,43.771618,-0.042058,96.771,4.45
402077,10.329,13.197,28.444,20.485,4.4,1,1,20240522140538.000,43.771618,-0.042058,96.771,4.45
402240,9.890,12.365,28.500,20.542,4.7,1,1,20240522140539.000,43.771652,-0.042095,97.150,4.74
402405,9.234,12.496,28.476,20.635,4.7,1,1,20240522140539.000,43.771652,-0.042095,97.150,4.74
402570,11.248,14.589,28.365,21.318,4.7,1,1,20240522140539.000,43.771652,-0.042095,97.150,4.74
402733,12.886,15.710,28.287,21.568,4.7,1,1,20240522140539.000,43.771652,-0.042095,97.150,4.74
402898,11.077,13.651,28.378,21.636,4.7,1,1,20240522140539.000,43.771652,-0.042095,97.150,4.74
403059,10.818,13.846,28.393,21.681,4.7,1,1,20240522140539.000,43.771652,-0.042095,97.150,4.74
403222,10.027,13.139,28.420,21.712,5.2,1,1,20240522140540.000,43.771698,-0.042141,96.851,5.25
403383,8.804,10.573,28.540,21.830,5.2,1,1,20240522140540.000,43.771698,-0.042141,96.851,5.25
403544,9.404,11.437,28.510,21.803,5.2,1,1,20240522140540.000,43.771698,-0.042141,96.851,5.25
403707,8.540,9.616,28.564,21.848,5.2,1,1,20240522140540.000,43.771698,-0.042141,96.851,5.25
403868,8.373,9.807,28.598,21.881,5.2,1,1,20240522140540.000,43.771698,-0.042141,96.851,5.25
404031,8.099,10.338,28.616,21.870,5.2,1,1,20240522140540.000,43.771698,-0.042141,96.851,5.25
404196,6.519,8.129,28.660,21.954,5.5,1,1,20240522140541.000,43.771732,-0.042186,97.165,5.53
404357,6.845,8.097,28.664,21.963,5.5,1,1,20240522140541.000,43.771732,-0.042186,97.165,5.53
404518,6.886,8.156,28.657,22.002,5.5,1,1,20240522140541.000,43.771732,-0.042186,97.165,5.53
404685,6.414,7.212,28.681,22.040,5.5,1,1,20240522140541.000,43.771732,-0.042186,97.165,5.53
404852,5.662,7.316,28.699,22.012,5.5,1,1,20240522140541.000,43.771732,-0.042186,97.165,5.53
405015,5.853,6.903,28.726,22.060,5.5,1,1,20240522140541.000,43.771732,-0.042186,97.165,5.53
405178,6.101,6.537,28.706,22.006,5.8,1,1,20240522140542.000,43.771764,-0.042231,96.837,5.80
405339,5.234,6.067,28.770,22.046,5.8,1,1,20240522140542.000,43.771764,-0.042231,96.837,5.80
405500,4.304,5.638,28.795,22.116,5.8,1,1,20240522140542.000,43.771764,-0.042231,96.837,5.80
405670,4.535,4.385,28.880,21.489,5.8,1,1,20240522140542.000,43.771764,-0.042231,96.837,5.80
